"game_id","play_id","play_out","reached_base_on_error","error","fielding_chance","launch_angle","exit_velocity","fielder_angle","fielder_distance","fielder_burst_distance","fielder_reaction_distance","fielder_routing_distance","fielder_jump_distance","start_player_angle","end_player_angle","start_player_position","end_player_position","fielding_zone"
717483,eed91fb2-1d71-4f09-a332-555592d83039,2,0,0,2,-18.670367,65.921389,75.078,58.709,22.223,4.718,1.109,25.487,-34.475,-34.479,112.794,112.723,Standard Back
717483,f77be944-8005-48cb-87c1-9ea2ceb412b9,2,0,0,1,2.786469,97.735317,,6.092,6.518,7.494,9.02,4.703,-34.024,-34.313,113.895,113.015,Standard Back
717483,f8ecb543-95b8-4007-9850-772e5b3915a1,1,0,0,1,-5.141707,99.729161,124.258,27.752,18.636,5.58,1.471,22.348,-26.762,-26.776,121.03,121.025,Standard Back
717484,"2e40dbc7-7f8a-41d9-b457-f1497e9f171d",1,0,0,1,-42.454489,99.715018,10.046,15.094,9.233,10.566,7.638,11.77,-31.005,-31.024,96.263,96.121,Standard In
717484,"4caa59ca-dfac-4beb-8a14-646fc5bd2e2d",2,0,0,1,1.635250,83.596964,126.912,72.484,24.003,9.129,1.561,31.102,-35.752,-35.684,117.547,117.071,Standard Back
717484,"50c26df8-eec2-4467-8694-e614232e7aad",1,0,0,1,7.294879,99.708895,40.345,9.096,7.14,10.353,1.564,15.428,-37.088,-40.129,116.945,115.017,Standard Back
717485,"0eca1a9d-5775-458d-ae24-ae38461ed96d",2,0,0,1,-5.309391,70.598999,,8.655,10.041,2.918,1.945,10.821,-35.915,-35.9,114.45,114.433,Standard Back
717485,"24cf79c6-c7c9-4a1f-9ff1-e5b3f06e8153",1,0,0,1,8.496319,109.794041,,9.212,6.714,6.499,2.647,10.27,-36.122,-34.259,119.123,119.833,Standard Back
717485,"280b6192-0dd7-48a8-a366-39f6c72d186c",1,0,0,1,-30.452231,76.583016,110.23,60.369,28.257,7.127,1.701,33.225,-39.416,-39.418,119.974,119.964,Standard Back
717485,"66c8e70c-d8f7-4b79-b153-8020bc51e5b4",1,0,0,1,74.687635,72.161849,14.662,35.259,17.485,1.559,1.579,17.728,-26.363,-43.085,95.923,66.048,Standard In
717485,"9270da25-e781-4707-83e5-17e5f6bebc98",0,0,1,1,-46.301258,68.375007,20.476,133.136,30.456,8.599,3.741,34.868,-39.115,-39.122,120.602,120.578,Standard Back
717486,"02baea4c-0757-4f88-a2a9-de6b3f22f8f2",1,0,0,1,-13.996818,71.149791,114.987,56.53,20.26,9.678,1.22,28.233,-36.071,-35.985,124.512,124.443,Standard Back
717486,"16d7ef9a-8ed4-497d-9e65-a4fa05233a50",1,0,0,1,2.306694,94.422877,123.15,35.396,16.742,6.477,2.809,20.061,-18.736,-18.329,143.639,143.161,Back
717486,b66d9ee8-35bc-4eaf-81c3-3c6b3ba0ba82,1,0,0,1,6.553032,101.354458,,,10.595,2.233,3.652,9.107,-36.187,-36.392,124.486,124.39,Standard Back
717486,b6a1c816-ebbf-43e0-8292-98060fae2dd2,1,0,0,1,-38.761017,87.835273,-18.871,34.447,21.392,8.23,4.775,24.343,-36.475,-36.46,125.098,125.084,Standard Back
717486,be03e8c3-f2b0-4505-ac8f-7b99dde7c5ef,1,0,0,1,-1.557566,92.675437,85.462,66.201,16.099,8.839,2.011,22.407,-39.244,-39.281,126.288,126.072,Standard Back
717486,cefe62f9-476a-43bb-9574-6fb1209bf768,1,0,0,1,-6.295096,110.108040,121.304,59.77,23.858,7.829,1.116,30.156,-36.51,-36.512,125.253,125.149,Standard Back
717487,"059f1383-b5d0-4a31-acc5-8f7f2225ac81",1,0,0,1,77.577743,88.349554,34.63,73.659,19.763,2.384,2.854,19.221,-22.89,-4.932,107.403,42.504,Standard Back
717487,"0c31b270-aa22-47c9-8bf0-dfc220c58ce1",1,0,0,1,79.203597,87.509627,22.611,114.628,28.067,4.087,1.105,30.713,-20.992,-15.045,144.188,32.366,Back
717488,"23056ef1-bc64-4866-83b5-e069b2a635d5",1,0,0,1,0.120511,92.119567,,,4.603,2.907,2.507,4.874,-31.758,-31.879,90.593,90.75,Standard In
717488,"25ccd502-a77f-41ed-b16b-82d20913bab5",1,0,0,1,-12.915139,76.141190,-19.371,21.604,13.837,6.42,2.085,17.805,-34.57,-34.571,125.859,125.814,Standard Back
717488,"30ad2285-32fa-45df-a800-1fc4e340c423",2,0,0,1,-12.334493,94.056823,118.744,22.966,14.321,5.497,2.958,16.569,-39.539,-39.551,118.466,118.447,Standard Back
717488,"4cd863fc-73f3-4f57-baf7-f79a3ef59a1a",1,0,0,1,-6.926497,96.105047,82.436,32.496,9.401,3.007,2.035,10.239,-34.922,-34.912,130.048,129.899,Back
717488,a5b55a1b-6a5d-4ddd-b426-90d18b61b170,1,0,0,1,4.409669,88.887872,,4.057,7.322,2.414,3.076,6.6,-38.806,-38.721,122.678,122.312,Standard Back
717488,cc6ad575-7988-4add-8e78-45e368604a24,1,0,0,1,-36.312441,71.709397,61.24,95.002,27.212,6.903,2.18,31.54,-33.352,-33.355,125.97,125.931,Standard Back
717488,f813dae5-a7ed-4dae-b538-1de033336b5c,1,0,0,1,-7.805421,81.584972,,23.619,12.042,6.095,14.251,3.565,-28.534,-28.505,92.515,92.439,Standard In
717489,"14a0ee76-c5ff-466e-9d64-6ebf6fe813bd",1,0,0,1,-15.003511,94.235348,,2.864,8.598,2.958,6.011,5.357,-36.507,-36.495,131.578,131.574,Back
717489,"186dc06f-47fd-4e23-bdb0-77580d20a8ec",1,0,0,1,-29.135046,70.047612,51.679,20.676,15.369,3.644,1.21,17.554,-36.4,-36.395,126.982,126.973,Standard Back
717489,"21463ae5-b9e5-4880-8e4e-542a06808fea",1,0,0,1,66.176808,99.467182,-112.92,63.875,23.479,2.898,2.855,23.278,-36.862,-50.015,111.194,169.47,Standard Back
717489,"9f6e2cbe-e707-470b-b992-8b35a6838673",1,0,0,1,71.772967,76.727962,56.983,44.359,14.808,1.153,1.135,14.778,-36.255,-28.751,129.481,82.994,Standard Back
717489,ab1fc8f2-7cd9-4a33-953b-ac62877958a9,1,0,0,1,-34.416596,74.202091,-28.848,25.835,15.705,6.792,0.887,21.233,-36.216,-36.221,117.751,117.689,Standard Back
717489,d9a37a65-aeb1-42a8-8278-da4b9a5f4ba5,1,0,0,1,-28.710765,80.186296,15.668,46.693,18.438,7.526,2.03,23.534,-36.522,-36.529,114.861,114.824,Standard Back
717490,"18448a50-72f7-4224-ba9b-61b3349fe965",1,0,0,1,-36.889084,67.795467,40.18,80.437,27.544,6.246,2.4,30.952,-38.451,-38.454,123.105,123.099,Standard Back
717490,"37ee4e10-767a-49aa-9cfc-864f6df18a59",1,0,0,1,-17.328022,65.073533,130.066,30.517,20.219,6.88,1.735,24.924,-38.232,-38.255,124.16,124.194,Standard Back
717490,"6c59b3e0-bdb3-4660-b1ca-5d8c4ee1241b",1,0,0,1,-32.762937,65.072634,102.5,47.929,14.47,7.142,2.432,18.877,-32.077,-32.099,86.623,86.591,Standard In
717490,c12612db-d6fc-434a-bf2d-8333aad1f363,1,0,0,1,68.321413,51.591161,-4.632,51.704,25.652,5.365,1.439,29.231,-27.362,-40.759,124.268,81.947,Standard Back
717490,cfbf14f9-7f23-41a8-8042-6bd9d95d1406,1,0,0,1,15.694089,59.070514,,0.595,3.671,4.222,0.536,7.188,-33.291,-31.508,85.479,83.578,Standard In
717490,f145885a-7f9d-4b99-acda-4c362c05da61,2,0,0,1,7.388965,70.297713,127.346,45.202,26.739,8.56,2.448,32.43,-23.426,-20.725,114.883,115.008,Standard Back
717491,"50245226-1209-4a18-bf1c-3ef58d6a35ef",1,0,0,1,-49.077607,81.376743,77.007,72.299,27.975,6.419,2.25,31.715,-38.744,-38.744,123.566,123.566,Standard Back
717491,"5a3ab8ea-9282-4133-a87f-9577d86fd270",1,0,0,1,73.842952,86.653602,-21.954,51.506,16.192,10.823,7.103,19.675,-30.375,-42.472,117.388,113.32,Standard Back
717491,a6c1afdb-4c65-41f4-8803-96489d3d7e18,1,0,0,1,-13.145714,94.838288,105.72,24.173,15.393,4.371,0.834,18.647,-31.642,-31.636,92.071,92.06,Standard In
717492,"10661fb0-c688-4913-a238-6c80f7aae00f",1,0,0,1,-10.687159,55.452090,7.331,33.549,19.901,7.771,3.939,23.406,-32.951,-33.088,117.516,117.062,Standard Back
717492,"1d967570-637f-48b8-b453-6b2695ab78eb",1,0,0,1,-25.884544,59.415653,54.192,94.39,28.476,8.765,1.003,35.8,-34.811,-34.804,123.258,123.179,Standard Back
717492,"5edb8642-6788-47ab-9344-5cb5c85c97a3",1,0,0,1,-6.153458,99.549831,60.134,39.991,9.977,5.586,4.339,11.136,-35.71,-35.788,123.974,123.343,Standard Back
717492,"8add3863-fe80-41b3-a81c-152942d95e8f",1,0,0,1,61.241475,88.917557,-76.874,115.282,32.851,12.488,5.222,39.569,-19.308,-48.843,142.851,208.736,Back
717492,"97098a9a-6aa6-4faf-bd09-21993c090542",1,0,0,1,-19.812475,88.981082,62.593,79.464,,,,,-37.764,-37.752,120.365,120.307,Standard Back
717493,"9e898b76-1897-4564-88cb-4e01c3386b99",1,0,0,1,-18.939927,95.614058,130.053,28.202,20.647,9.474,2.048,27.571,-34.474,-34.491,127.588,127.594,Standard Back
717493,ab187ff4-c492-4b59-a623-30de9d54549f,1,0,0,1,2.082327,101.216362,-15.489,35.804,,,,,-27.007,-27.043,117.444,117.364,Standard Back
717493,b638af68-8de5-49b4-886a-23835a46aab4,0,1,1,1,-13.848822,90.525231,-8.764,10.067,10.12,6.372,7.921,8.21,-35.566,-35.565,117.693,117.632,Standard Back
717493,d9ed5f2f-dc02-45ff-a502-9e40629e11d6,1,0,0,1,7.024250,88.604591,-18.853,12.893,8.451,8.305,4.209,12.002,-35.47,-37.479,118.676,117.826,Standard Back
717494,"2c0a133b-78dc-46b8-9b63-874432f014c9",1,0,0,1,-28.618914,61.865663,118.911,116.433,30.553,7.487,1.739,35.83,-39.425,-39.429,111.762,111.759,Standard Back
717494,"345bc0e0-73a9-4f30-bd5a-1ce2920e3660",1,0,0,1,-28.856196,91.663695,-12.973,10.789,7.956,7.718,2.367,12.966,-35.649,-35.649,114.507,114.507,Standard Back
717494,"63bc46a7-7130-4ab1-b824-45e60484fd05",1,0,0,1,-30.955735,63.502668,19.21,28.036,18.518,5.119,2.317,20.936,-33.638,-33.637,89.087,89.096,Standard In
717494,"6d83b617-f7fd-4448-b3b2-726d5318648f",1,0,0,1,8.676960,87.246443,,,1.394,2.107,1.91,1.527,-39.295,-39.617,117.239,117.235,Standard Back
717494,"9bf4e586-26a2-4c31-9c61-6caa5771f964",1,0,0,1,76.478945,91.578580,22.679,80.89,16.947,2.132,1.471,17.564,-37.477,-74.296,112.384,54.271,Standard Back
717494,ced6ff4f-f1a2-47bf-aa2e-b741e1bd39c5,1,0,0,1,-14.620436,96.068750,137.072,28.074,20.205,6.808,1.352,25.277,-36.29,-36.288,117.665,117.663,Standard Back
717494,e4f040c4-ae81-409c-9b57-1c8c04278c4c,1,0,0,1,1.808087,78.669992,19.017,23.821,4.359,1.721,3.123,2.933,-34.849,-35.26,120.815,121.504,Standard Back
717494,ff43c234-0eeb-4b0f-a000-90a379d4b0c4,1,0,0,1,24.753455,31.218920,27.71,34.236,15.087,16.542,4.31,26.816,-36.081,-37.228,81.415,65.211,Standard In
717495,"0ef82356-802f-41a1-b069-cee13ca159fd",1,0,0,1,65.276164,87.258719,-69.989,95.538,27.308,7.422,1.163,33.145,-20.933,-53.296,136.885,168.372,Back
717495,"5fa631c9-187f-4698-9e71-a347c6d6bded",1,0,0,1,-2.221831,95.488426,107.369,29.07,17.346,6.721,1.816,21.893,-38.327,-38.347,114.36,114.162,Standard Back
717495,"8605ddcc-b016-4f12-8eaf-ef1d47541bbd",1,0,0,1,-4.719228,108.068254,70.946,44.561,12.59,9.402,2.789,18.701,-39.089,-39.093,123.501,123.276,Standard Back
717495,af88405f-3d1d-4168-af25-1c538e6c373e,2,0,0,1,-31.444883,102.077508,,,5.365,2.578,3.467,4.371,-28.056,-28.052,94.031,94.024,Standard In
717496,"4bdb81ab-8a4a-4a4a-8218-2846e14afa7a",1,0,0,1,-40.358758,97.177068,28.64,15.234,12.567,6.594,2.639,16.116,-23.267,-23.275,120.469,120.434,Standard Back
717496,e0e36a06-4ca5-454f-a3fd-7e7728373d82,1,0,0,1,8.190569,102.136165,,3.712,9.976,6.54,4.087,12.202,-36.927,-35.83,125.087,123.712,Standard Back
717497,"2d8d559e-2f8e-495a-8afc-e5b328589718",0,1,1,1,-37.634187,74.017749,109.622,58.086,25.553,7.41,2.092,30.407,-35.972,-35.976,120.211,120.205,Standard Back
717497,"42aa87cf-96f1-4964-a4f2-f17ae81ed1ad",1,0,0,1,67.847646,70.695320,,27.885,6.412,3.579,1.547,8.303,-35.408,-37.669,115.275,91.692,Standard Back
717497,"4b51840e-4b56-4320-9d26-6e67ea53087c",1,0,0,1,-37.850166,69.809536,32.553,81.645,27.713,7.796,3.104,31.96,-35.466,-35.466,123.032,123.032,Standard Back
717497,beca14f3-eced-4dc7-81eb-0a5ce8fb5e7c,1,0,0,1,66.796473,84.256498,-139.585,39.333,17.25,4.691,3.44,18.239,-30.743,-33.224,109.898,143.48,Standard Back
717497,d60b3348-f6aa-45a1-9675-9db2798bd192,1,0,0,1,-0.037540,75.174280,91.794,40.497,13.677,2.873,1.068,15.347,-37.07,-37.057,124.414,124.345,Standard Back
717497,ea0bf537-ccd6-4fd6-8582-92b71c571cd1,1,0,0,1,-20.433950,100.385673,145.193,48.683,19.333,6.532,3.355,22.145,-38.058,-38.06,120.17,120.184,Standard Back
717497,f5d5fb7d-2098-4428-baa2-1598f445d14c,1,0,0,1,2.724232,97.677959,,12.863,10.558,4.993,4.911,10.507,-31.763,-31.919,118.279,118.332,Standard Back
717498,"03396638-8666-41f0-86a7-49ebf161a0c2",1,0,0,1,-45.288863,80.239728,88.061,69.285,25.928,8.421,2.26,31.65,-36.261,-36.275,120.559,120.48,Standard Back
717499,d62a402b-f99f-426d-8438-592367423ab0,1,0,0,1,67.416196,70.848945,-44.948,72.038,28.834,7.321,1.118,34.624,-22.656,-54.392,133.444,135.675,Back
717499,f25f649e-6427-4da6-9018-8c5e28a90c21,1,0,0,1,-13.810252,97.437023,90.099,54.028,22.816,8.567,2.075,28.867,-38.833,-38.87,122.307,122.176,Standard Back
717500,"09759ed4-247b-4422-8be9-ac18ca5c0ae9",1,0,0,1,-3.333436,78.759995,109.382,15.658,11.283,8.443,1.977,17.239,-32.421,-32.452,92.086,92.096,Standard In
717500,"110b006c-971d-49b4-8551-3ea735ad5463",1,0,0,1,-7.812068,94.004852,123.247,63.196,18.674,6.636,2.233,22.73,-37.055,-37.065,119.56,119.502,Standard Back
717500,"39e4a9a0-b409-4602-a9aa-ae39e2e65090",1,0,0,1,8.909869,94.926037,,7.97,11.482,6.941,1.17,16.916,-38.463,-40.32,103.347,102.221,Standard Back
717500,"59702ef5-727b-476f-8ad9-6c854800fe26",2,0,0,1,-7.858660,73.978586,,5.747,9.262,2.806,1.049,10.88,-33.936,-33.874,104.619,104.537,Standard Back
717500,"80a51da3-1166-4431-992b-18d2348e299b",1,0,0,1,-39.772945,38.681746,98.46,67.105,22.859,6.075,2.321,26.187,-36.628,-36.628,92.502,92.502,Standard In
717500,"87533f5a-0582-44c9-96bb-bc8427ef4533",1,0,0,1,-26.421502,52.526390,18.073,59.934,19.963,6.657,3.165,23.065,-34.329,-34.358,123.098,123.113,Standard Back
717500,d8002e0d-ec27-46ad-9777-f662f9ec192c,1,0,0,1,-43.382044,88.706249,41.249,73.156,24.355,2.969,2.551,24.539,-37.165,-37.175,119.067,119.063,Standard Back
717500,dc8dcad8-df9c-4b07-9768-273d31f33481,0,1,1,1,-1.234724,104.574443,119.789,17.657,13.822,7.552,2.561,18.396,-35.649,-35.681,127.466,127.386,Standard Back
717501,"0b697838-3296-4803-ae5d-2d89205e1f60",1,0,0,1,68.830360,70.957637,-65.83,18.72,9.648,4.497,6.704,7.247,-26.861,-35.239,130.139,115.791,Back
717501,"5c67b0fc-cd01-4928-b9e6-afdaa3950c45",1,0,0,1,8.070087,95.504444,,2.133,5.245,5.153,2.068,8.114,-19.283,-20.775,128.614,127.457,Standard Back
717501,a6eb55b5-1b8d-4a48-b74e-08602bd9c219,1,0,0,1,-24.637191,80.025795,-5.139,89.778,23.167,6.448,3.681,25.628,-36.705,-36.704,125.681,125.662,Standard Back
717502,"0e732b51-5ff1-4db4-8d43-443a9fab7fdd",1,0,0,1,-7.130693,86.303210,102.225,28.376,12.647,2.584,0.753,14.304,-34.51,-34.488,128.171,128.173,Standard Back
717502,"299954bf-9834-49a8-a47f-d5147cb09b1e",1,0,0,1,8.838544,98.782634,89.377,11.723,22.321,6.543,1.893,26.586,-34.326,-32.147,121.523,121.071,Standard Back
717502,"690b6bae-ca0b-4abb-ad1e-f82a97219738",2,0,0,1,-13.541256,84.810353,,2.547,6.354,4.045,5.048,5.173,-33.994,-34.049,119.402,119.275,Standard Back
717502,"7fd5247c-88df-4df8-8888-a67b21cbac55",1,0,0,1,37.610394,46.311615,-33.133,36.746,26.57,7.15,1.303,31.983,-33.949,-50.193,122.297,119.063,Standard Back
717503,"5ea253f8-cc34-4a1c-b1dc-1cd49e1cb775",1,0,0,1,-15.062010,65.706140,88.608,83.014,27.66,6.654,2.798,31.104,-37.022,-37.024,122.76,122.822,Standard Back
717503,"6f3b322f-d353-447f-8865-bcc2389326ca",1,0,0,1,-58.319144,71.308783,60.285,86.726,31.152,6.527,1.163,36.048,-37.492,-37.499,120.427,120.404,Standard Back
717503,"9571ef49-6614-4701-beef-47efc2cf1c8c",1,0,0,1,-9.247237,99.764145,112.22,33.858,14.147,4.75,1.757,16.917,-27.009,-27.02,122.3,122.332,Standard Back
717503,de33ad08-4e7f-4c1d-8c33-c4d3dcd4118c,1,0,0,1,9.335015,92.569694,,,5.303,2.114,1.577,5.712,-37.267,-36.836,116.768,116.667,Standard Back
717503,ec4f1d3d-dc97-476f-bed9-96346bde7443,1,0,0,1,67.094866,85.247764,-82.886,62.385,24.38,6.306,3.127,27.231,-30.73,-50.106,90.229,131.514,Standard In
717503,f742a631-dc3d-40a1-938f-2b27b904ed2b,1,0,0,1,-18.350001,85.761081,78.345,28.95,9.178,4.994,5.512,8.462,-38.155,-38.171,118.854,118.831,Standard Back
717504,"421a1cd5-e465-4e07-a584-1536cae54c58",1,0,0,1,-4.423342,100.963550,136.615,29.471,20.633,8.137,1.187,27.115,-37.95,-37.899,132.399,132.451,Back
717504,"53485411-3b2d-4451-86e6-cf437efc09f0",1,0,0,1,-2.568335,68.809552,124.151,33.208,19.284,7.128,0.997,24.985,-35.433,-35.395,127.963,128.022,Standard Back
717504,"7d6f516b-833c-4d42-8a1e-31a4b411daff",1,0,1,2,-21.428934,81.306515,-3.541,99.862,26.614,8.052,6.064,28.111,-36.898,-36.881,125.349,125.343,Standard Back
717504,"91c19a8b-f439-4e48-9bb2-60c4b7785956",1,0,0,1,74.269451,83.917003,-14.721,71.479,25.536,6.845,3.47,28.527,-36.417,-63.681,122.013,68.234,Standard Back
717504,cc90baf3-d7e7-4e24-ae20-721860ec1455,1,0,0,1,-5.002049,88.427411,122.077,48.327,20.031,6.352,2.232,23.831,-36.94,-36.988,112.647,112.63,Standard Back
717504,db276f3a-ed96-4b22-ace1-16c6caea4377,1,0,0,1,-7.869490,90.593693,-16.65,84.587,25.674,6.016,3.844,27.472,-23.779,-23.787,129.561,129.543,Standard Back
717504,e3d27b99-a6a3-4f60-9e59-32a1c786639a,1,0,0,1,-18.160993,86.354494,77.29,72.631,22.062,5.095,0.931,25.911,-38.326,-38.337,113.066,113.004,Standard Back
717504,e5a0bda4-dae7-4850-8cc5-bb905588fcd4,1,0,0,1,-11.846890,83.939208,,1.194,8.109,2.842,4.71,6.107,-34.432,-34.4,112.147,112.157,Standard Back
717505,"06eb978e-3e89-42a1-8f48-34e5d096586b",1,0,0,1,-8.757332,69.558224,7.514,23.278,10.76,9.233,5.439,14.184,-39.069,-39.081,120.088,119.608,Standard Back
717505,"6a4c569b-1fdc-423e-9733-757764b41bbf",1,0,0,1,-28.725790,82.462912,1.601,70.655,19.797,8.038,0.856,26.161,-36.942,-36.942,113.756,113.756,Standard Back
717505,"92f467b4-b145-43d0-9c20-acdf33d3d551",1,0,0,1,-2.616739,104.937214,,1.233,6.889,2.965,2.975,6.746,-29.125,-29.12,112.018,112.032,Standard Back
717505,aa0d0e9b-a927-466a-b7dd-28094f592ecb,2,0,0,1,-9.961445,97.441543,70.635,51.254,7.498,3.78,6.44,4.498,-36.999,-36.992,118.592,118.574,Standard Back
717505,b36120af-7e6e-4927-9800-9eb97322c694,2,0,0,2,-19.894905,93.598118,-1.27,83.93,26.403,8.369,1.857,32.472,-35.331,-35.343,114.286,114.28,Standard Back
717506,"4ec34756-c735-423b-8c4d-b485b28ed29b",1,0,0,1,4.981527,93.322357,43.364,33.04,8.637,6.09,7.202,7.345,-24.355,-25.548,131.943,131.268,Back
717506,"801b7ec9-f303-426b-a9ed-ceb7f56c49a1",1,0,0,1,-13.708870,97.061117,72.412,59.179,12.934,5.253,3.586,14.483,-37.425,-37.444,122.847,122.617,Standard Back
717506,"86f02b08-3c53-491b-9f62-b263c498c935",1,0,0,1,-1.259128,95.277929,78,43.659,10.971,6.549,3.677,13.653,-33.962,-34.131,117.809,116.952,Standard Back
717506,"875066bc-3416-4c72-a577-85241306f808",1,0,0,1,-8.142508,94.606714,68.132,37.618,7.623,3.886,2.865,8.551,-33.399,-33.399,124.623,124.204,Standard Back
717506,b545ce09-ac1f-468b-a57d-37824e4141c4,1,0,0,1,46.538719,53.270413,-65.813,36.422,20.781,8.775,4.055,25.12,-20.528,-34.651,140.839,134.906,Back
717507,"5f694c9e-0b93-4c45-b981-c00ae7749412",2,0,0,1,-13.577998,88.271125,76.452,24.284,3.047,6.59,3.935,5.47,-34.214,-34.224,115.871,115.825,Standard Back
717507,"700812af-9411-45d4-be3f-9616bdda45b8",1,0,0,1,-54.832936,64.719382,91.28,97.007,32.326,9.226,3.236,37.763,-39.753,-39.762,126.124,126.091,Standard Back
717507,"71b542e9-b3ee-4fda-8f50-6eaeee3d72e9",1,0,0,1,-31.833834,58.966374,21.002,77.307,27.176,6.959,2.203,31.439,-26.57,-26.579,139.491,139.47,Back
717507,"855a159a-cbfc-45fe-9e6a-7359bbf3a779",1,0,0,1,-14.283125,87.210490,121.505,44.702,23.753,8.358,2.714,28.932,-35.843,-35.853,120.429,120.347,Standard Back
717507,"9641653d-6570-4215-852b-2a36cb33312f",1,0,0,1,69.723375,53.156716,-20.521,88.717,34.509,9.065,3.266,39.799,-28.487,-62.416,137.969,89.641,Back
717507,c3dde190-e8ba-4fda-89f5-7b05f0b12ad8,1,0,0,1,-47.272529,59.985119,39.778,55.595,24.804,5.878,2.183,28.081,-37.761,-37.766,129.686,129.674,Standard Back
717507,e5dbad43-2e2b-46b3-b00c-bc9e110b6511,1,0,0,1,-7.123479,102.209437,-23.713,16.14,9.229,4.066,6.451,6.729,-35.62,-35.632,125.429,125.379,Standard Back
717508,"043978e7-c570-45c6-8114-ee8df1d4fa96",1,0,0,1,2.894073,89.158809,35.5,52.926,14.577,6.387,5.962,14.858,-29.196,-29.916,113.417,112.531,Standard Back
717508,"78e6e289-d83f-488f-bea2-f37e6d9243f8",1,0,0,1,-8.735546,99.976886,100.065,76.485,22.604,7.307,0.913,28.652,-35.069,-35.045,124.978,124.945,Standard Back
717508,"90479722-ff5a-4221-a1bb-7a639424c6b6",1,0,0,1,-48.016343,57.541369,41.976,84.429,32.234,8.241,1.484,39.025,-37.367,-37.366,116.199,116.146,Standard Back
717508,a59fe72c-7913-46d1-8240-c7e5e32f7b47,1,0,0,1,79.066855,96.548519,16.569,96.171,24.801,5.712,1.908,28.282,-22.163,-33.948,134.119,43.404,Back
717508,daf9aeaf-32e4-4bf1-9680-caf6f4a2842d,1,0,0,1,,,16.88,73.934,28.233,8.244,3.625,32.389,,,,,
717509,"000c00a3-d787-4163-930a-b762bf3184a3",1,0,0,1,12.880753,74.996471,97.6,53.981,19.366,6.121,2.639,22.538,-37.533,-34.737,128.296,126.449,Standard Back
717509,c3a08da7-7b82-4e01-8848-833e2df0ba5b,1,0,0,1,6.206795,93.039366,,26.975,10.233,3.37,4.493,8.871,-21.971,-22.348,131.992,131.422,Back
717509,fcf3547a-ec40-4b03-bb87-0b4295b4432c,1,0,0,1,-10.885946,85.044365,115.767,27.233,13.247,4.662,2.103,15.603,-38.285,-38.283,127.943,127.951,Standard Back
717509,fd4d0be3-afa8-4fad-bb06-56fcfb14da7b,1,0,0,1,-19.023608,94.515501,152.15,54.181,12.279,7.203,1.475,17.524,-36.821,-36.83,106.397,106.395,Standard Back
717510,"95c9e02f-6de2-421f-bafb-764bfc9f7c43",1,0,0,1,4.025811,101.466241,,4.582,6.123,6.818,7.799,4.861,-35.969,-36.681,122.082,120.764,Standard Back
717510,d7210f8f-116c-4acc-a4df-d3b44b741c81,1,0,0,1,61.253942,78.474999,-98.223,91.888,28.443,4.774,3.441,29.417,-29.912,-51.154,119.622,188.437,Standard Back
717510,ed1aacc0-2fcf-4ec6-86db-a99f2d276f21,1,0,0,1,70.067963,69.681677,-104.779,24.964,14.334,4.121,3.353,14.848,-25.553,-40.731,92.586,104.789,Standard In
717510,f3a8294f-ae6c-438c-b25f-64a56482082a,1,0,0,1,-1.011777,98.530503,,5.634,5.582,6.216,6.946,4.612,-38.451,-38.486,121.968,121.863,Standard Back
717511,"44277866-8165-4612-a811-f51473eca37e",1,0,0,1,60.790460,55.299789,-74.896,51.985,21.808,6.302,1.629,26.079,-32.062,-52.378,92.178,119.067,Standard In
717511,"7996dba1-1d67-4516-9eb8-1e0da251301d",1,0,0,1,-27.659422,70.739234,146.49,35.178,13.747,5.189,3.318,15.333,-38.543,-38.527,115.809,115.823,Standard Back
717511,"9a04e1dc-4645-4a8d-8163-1ff39e0af342",1,0,0,1,-11.135048,104.312556,130.769,17.617,12.952,8.025,2.533,18.075,-38.46,-38.482,122.647,122.602,Standard Back
717511,e8494863-b9db-41b5-b782-83f8d1381116,1,0,0,1,9.562502,94.513559,,4.205,18.832,5.879,1.367,23.015,-37.464,-39.018,113.934,113.178,Standard Back
717512,"50b07283-36ed-4b8d-8e8f-185b3b51cde3",1,0,0,1,-14.019783,77.414418,113.685,73.825,21.749,8.67,0.719,29.249,-37.114,-37.032,125.263,125.215,Standard Back
717512,"9ca64dcc-69ed-4045-a0fa-186d45f4cffd",1,0,0,1,3.512501,105.225584,,13.086,6.979,6.575,1.652,11.613,-38.222,-37.732,115.541,114.544,Standard Back
717512,c0b3dd80-a204-47c7-b2be-221df11c2d9f,1,0,0,1,58.443076,81.150146,-127.911,127.995,26.993,4.112,2.029,29.083,-29.562,-45.755,102.47,187.307,Standard Back
717512,f22b6f3d-6c89-4152-b714-567542a740f9,1,0,0,1,4.660777,103.436901,,12.238,11.864,5.433,9.454,7.56,-36.658,-37.597,124.049,123.433,Standard Back
717513,"0101a42f-434d-4489-bf54-23fe01dd0180",1,0,0,1,-5.393724,80.838349,-13.237,53.555,17.238,7.91,7.052,17.776,-34.95,-34.894,124.076,123.963,Standard Back
717513,"0a6a044e-03ba-487e-b9d8-7e876c2976af",1,0,0,1,-13.328548,102.742736,12.013,33.582,,,,,-36.417,-36.422,121.123,121.11,Standard Back
717513,"0df04406-3b35-48b9-8cd9-1ae6618ca00d",1,0,0,1,69.999830,83.094109,-57.576,39.507,17.334,4.178,1.413,19.862,-37.518,-57.52,117.11,123.878,Standard Back
